x,y,z,rx,ry,rz,rain,fog,wetness,timeofday,signal,speed,local_diff,local_angle,dis_diff,theta_diff,vel_diff,size_diff,mlp_eval,cost_eval,cruise_mlp_eval,junction_mlp_eval,cyclist_keep_lane_eval,lane_scanning_eval,pedestrian_interaction_eval,junction_map_eval,lane_aggregating_eval,semantic_lstm_eval,jointly_prediction_planning_eval,vectornet_eval,unknown,throttle,brake,steering_rate,steering_target,acceleration,gear,num_obs,num_npc,min_obs_dist,speed_min_obs_dist,vol_min_obs_dist,dist_to_max_speed_obs,probability
260.032165527344,37.627140045166,328.615631103516,1.45322346687317,104.132347106934,0.194691941142082,0,0,0,12,1,8.203855896438055,1.5840999927547545,1.3241589501021762,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-2.6176115377583224,-0.3253393943075603,1,1,1,17.087811311110528,1.2035756777485598,12.017860542265433,17.087811311110528,0
264.024658203125,37.4793395996094,327.535675048828,2.38905835151672,105.640121459961,0.178688511252403,0,0,0,12,1,8.770191239546765,1.5080519763361842,1.2976613476576182,1.7963580961655747,3.4087350321782424,2.0385584793154528,0.6540779624810251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-4.5704894377838645,-0.39408427544398406,1,1,1,12.89358595571026,2.038558264629957,13.190429293701845,12.89358595571026,0
268.389678955078,37.2534484863281,326.184356689453,2.99867916107178,108.290061950684,0.344422578811646,0,0,0,12,1,9.556724428833347,1.8987350001759702,1.2543774416702835,1.6471079409009033,3.405919997621595,1.721587109365513,0.6403407001433211,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-3.765729787929009,1.3872255514567597,1,1,1,8.394888113285793,2.4814938507076905,13.054220953880149,8.394888113285793,0
272.887115478516,37.0640716552734,324.575927734375,1.33769202232361,110.623435974121,0.335283279418945,0,0,0,12,1,9.563558452001807,1.8175168096174152,1.2123420567779433,1.4283048445552784,3.2894646687200293,1.9232702427499553,0.44456004373784125,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4671293171204,0.0,100.0,-5.421514997647244,0.7864373130443428,1,1,1,6.155239384836006,2.687385563619715,12.889720771568955,6.155239384836006,0.4325438059065619
277.3544921875,36.9773292541504,322.703094482422,0.926835417747498,114.15412902832,0.450943380594254,0,0,0,12,1,9.76333255342936,1.3427845000285468,1.1471745286532797,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,0.4222224595327865,0.0264193423011386,1,1,1,8.920395620163934,2.765242131349377,12.009266035466933,8.920395620163934,0.3341079080169197
281.830383300781,36.8906631469727,320.779602050781,1.09581685066223,111.878341674805,359.807250976563,0,0,0,12,1,9.702083768178582,1.5357481881625425,1.1878840413681873,1.1431464735794317,0.03562571273039339,1.2215580490006541,0.57658485054518,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,19.912328471526994,100.0,-15.798273307980049,-0.5433099707889975,1,1,1,13.957971906817162,2.7912717539268677,11.964288239817296,13.957971906817162,0
285.858123779297,36.8052062988281,318.506774902344,1.1270923614502,125.256065368652,1.40430593490601,0,0,0,12,1,8.882289126824107,1.341503807628344,0.9490447699058601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,15.059336653972187,100.0,7.570785323027186,-0.7565475507068662,1,1,1,19.470415396785192,3.8327198770826176,12.005656068395252,19.470415396785192,0
289.529876708984,36.741771697998,316.297882080078,0.708550810813904,117.653289794922,359.422241210938,0,0,0,12,1,8.375297807648938,1.8473188476389415,1.0811402471795615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-20.783722823159152,-0.27031777365470544,1,1,1,25.421023246585502,5.247467165163167,11.927475430815157,25.421023246585502,0
292.681518554688,36.7104072570801,313.864807128906,0.319230616092682,133.980911254883,1.46469104290009,0,0,0,12,1,7.814536634211366,1.4245196410563492,0.7995320855060403,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.36849963318329,100.0,34.39662468579401,-0.9066188335680179,1,1,1,31.387202499967216,5.527625191017927,12.04273405210587,31.387202499967216,0
295.719696044922,36.7058868408203,311.7275390625,359.912963867188,120.384490966797,359.056976318359,0,0,0,12,1,7.409961891150598,1.34918953422541,1.0447961607540717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41517521850658,0.0,100.0,-40.067769358584876,1.7138687916756634,1,1,1,37.21320609969848,5.581136295726521,11.52787177565789,37.21320609969848,0
298.315734863281,36.7184638977051,309.435668945313,359.777069091797,135.355117797852,0.904574155807495,0,0,0,12,1,6.78806458906437,1.3500009171318883,0.7750879310506107,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,9.295166457170087,0.648654108136818,1,1,1,42.750669058100854,5.585898303035281,11.976149897900532,42.750669058100854,0
300.708618164063,36.7211418151855,306.983306884766,0.215996488928795,135.928787231445,0.181137889623642,0,0,0,12,1,6.884363313179494,1.4855104531973817,0.7692585804202212,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74143584929084,0.0,100.0,-13.766705510403526,1.8236627416541737,1,1,1,48.18499095158107,5.590447367593649,11.720395975658064,48.18499095158107,0
303.131896972656,36.6870994567871,304.05126953125,0.662703096866608,141.753051757813,0.471501529216766,0,0,0,12,1,8.29741619626475,1.7571623568056296,0.669256536142879,67.78036246570267,7.316367033757317,51.27291618103512,10.207169019757242,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,11.380796755535135,0.05848989257522952,1,2,2,17.284604840281148,2.5458320139672703,11.918798828716772,53.85338889273153,0
305.895233154297,36.6051139831543,300.927307128906,1.44182956218719,136.63362121582,359.744537353516,0,0,0,12,1,8.458220465003365,1.3393591629733848,0.758069528291059,51.69390547124825,4.508299090605362,5.139338724466136,1.3491421496543028,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-21.984203800053358,0.28330544845150024,1,2,2,14.941598846171553,4.341903911717807,11.748149556473466,59.91401150987346,0
308.446166992188,36.4765472412109,297.587890625,2.07158827781677,146.466995239258,1.22982609272003,0,0,0,12,1,8.350722976558222,1.3350738355425606,0.5795959768092755,51.4894471647136,8.085082189309958,52.59182470230317,10.470050389056034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.80010988057511,100.0,37.86254603223479,-1.8344107682963608,1,2,2,13.135231764908266,5.183648706718328,11.844495314222556,65.89743145498345,0
311.009582519531,36.3380470275879,294.868408203125,2.35807871818542,132.312255859375,359.021179199219,0,0,0,12,1,6.729449090977585,1.3330466018179288,0.8368173100868866,52.040680918913374,8.213894264120128,52.743912595411786,10.76461695773357,0,0,0,0,0,0,0,0,0,0,0,0,0,42.12021832685805,0.0,100.0,-55.99439909264591,1.8791341944254818,1,2,2,12.118194399513381,5.487824493963902,11.691941533056891,12.118194399513381,0
312.827087402344,36.212947845459,291.919219970703,1.92989671230316,153.25163269043,1.87734031677246,0,0,0,12,1,7.462985004033746,1.5595061497007177,0.4660017395243042,51.92907422683822,8.10899877557965,52.78660870015491,10.732169701542139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.40246604469085,100.0,36.1299259330106,-2.5899057895416653,1,2,2,11.366517874006544,5.57321668540587,11.913532906256657,11.366517874006544,0
314.725433349609,36.1005630493164,289.355255126953,2.27075052261353,139.524124145508,359.246856689453,0,0,0,12,1,5.418373481550606,1.3336586769167311,0.7099094504241236,51.676850711371415,8.200586886611688,52.794223016405695,10.535839495521433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.065164162775865,100.0,-7.6368384430498235,-0.9761254313009311,1,2,2,10.938399200602927,5.588445317772438,11.625807895883161,10.938399200602927,0
316.531677246094,35.9986000061035,287.075225830078,1.92043793201447,142.936141967773,0.504118382930756,0,0,0,12,1,6.269189023427843,1.5873526904926012,0.6472885302964851,51.61227483863157,8.11622412110394,52.79612736892265,10.613309144602194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.48608266464155,100.0,1.8425808016869658,-3.092162911732685,1,2,2,10.80566644759017,5.592254023813762,11.937550500757427,10.80566644759017,0
318.173370361328,35.9048461914063,284.955657958984,2.2494421005249,141.797576904297,0.0864729732275009,0,0,0,12,1,4.343729180296678,1.4653036349302375,0.6661084377222245,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,52.04369112608438,100.0,3.280950068502845,-4.552559592540601,1,2,2,10.901300900649185,5.592898904879437,11.685364476961205,10.901300900649185,0
319.235321044922,35.8462409973145,283.648773193359,2.24874806404114,141.176788330078,0.151777774095535,0,0,0,12,1,2.4933539988613798,1.5153681253055675,0.6770746363623515,51.71098452351332,8.139696423664361,52.797928184886054,11.143323072456806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.43975505657765,100.0,0.42804686474712406,-6.3,1,2,2,11.999181326967149,5.595855652559471,11.970756507161337,11.999181326967149,0
319.611175537109,35.825496673584,283.183898925781,2.33040475845337,141.145812988281,0.153115481138229,0,0,0,12,1,0.00043563727582523066,2.0333239275184276,0.677874833416971,51.71098452351332,8.139696423664361,52.797928184886054,11.143323072456806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.43975505657765,100.0,0.3903998515343027,-6.3,1,2,2,14.186324100705548,5.598068588230831,11.764817452472219,14.186324100705548,0
319.767150878906,35.8165283203125,282.991943359375,1.86093652248383,141.111083984375,0.148057863116264,0,0,0,12,1,1.3598184380520506,2.280658018364973,0.6783604283734659,51.71098452351332,8.139696423664361,52.797928184886054,11.143323072456806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.43975505657765,100.0,0.3903998515343027,-6.3,1,2,2,16.728797515357194,5.593248739439792,11.994999610083422,16.728797515357194,0
320.37646484375,35.782642364502,282.240692138672,1.97087526321411,141.040130615234,0.146371841430664,0,0,0,12,1,2.0530796977359476,3.247940614189573,0.6792811090377685,51.71098452351332,8.139696423664361,52.797928184886054,11.143323072456806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.43975505657765,100.0,0.3903998515343027,-6.3,1,2,2,18.013881940551677,3.184689702660841,11.951327146920468,18.013881940551677,0
